County, Sex, Xiang, Q005, Q006, Q007, Q008, Q010, Q012, Q013, Q014, Q019, Q020, Q022, Q023, Q024, Q025, Q027, Q030, Q043, Q044, Q045, Q049, Q050, Q051, Q052, Q053, Q054, Q055, Q056, Q057, Q058, Q059, Q060, Q061, Q062, Q063, Q064, Q065, Q066, Q067, Q068, Q069, Q089, Q090, Q091, Q092, Q093, Q094, Q095, Q096, Q097, Q098, Q099, Q100, Q101, Q102, Q103, Q104, Q105, Q106, Q107, Q108, Q109, Q110, Q111, Q112, Q113, Q114, Q115, Q116, Q117, Q118, Q119, Q120, Q121, Q122, Q123, Q128, Q129, Q130, Q131, Q132, Q133, Q134, Q135, Q136, Q137, Q138, Q139, Q140, Q141, Q142, Q143, Q144, Q145, Q147, Q166, Q167, Q170, Q171, Q172, Q173, Q174, Q175, Q176, Q177, Q178, Q179, Q180, Q181, Q182, Q184, Q185, Q186, Q187, Q188, Q189, Q190, Q191, Q192, 
ZC,M,3, 68.5 ,  3.0 ,.     ,.     ,.     , 31.6 ,  3.4 ,  0.0 , 90.5 ,.     , 38.7 ,.     ,.     ,.     , 82.5 , 97.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  1.6 , 17.7 ,  0.0 , 11.5 , 27.6 , 77.4 ,  7.9 , 95.2 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  1.6 , 12.9 , 1.4  ,.     ,.     ,49.5  ,165   ,64.5  ,23.7  , 18.9 ,  9.4 ,  0.0 ,  9.3 ,  4.8 ,  1.6 , 30.0 , 11.1 ,  3.3 , 14.1 , 14.1 , 10.8 ,11.3  ,  6.3 ,  0.0 ,124   ,79.9  ,101.8 ,2.67  ,3.21  ,2.85  ,2.72  ,3.25  ,2.91  , 6.7  , 0.8  , 12.5 , 36.3 ,  1.5 , 12.8 ,  1.5 , 57.4 , 47.8 , 47.8 ,.     ,20.6  ,.     , 39.6 ,.     , 55.8 , 8.9  , 8.9  ,.     , 0.11 ,10.31 , 0.11 ,.     ,  0.0 ,  1.5 ,  0.0 , 52.3 , 17.6 , 62.6 , 33   ,277   ,252.9 ,252.1 ,118.5 , 78.6 ,151.1 , 32.0 , 26.8 , 43.1 , 47.4 , 68.4 , 80.9 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZC,F,1, 69.7 ,  0.0 ,.     ,.     ,.     , 36.4 ,  9.1 ,  0.0 , 69.7 ,.     , 27.3 ,.     ,.     ,.     , 69.7 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  9.1 , 27.3 , 15.2 ,  3.0 , 45.5 , 63.6 , 18.2 , 97.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 12.1 ,.     , 1.9  ,.     ,49.6  ,154   ,59.8  ,25.2  , 12.1 ,  0.0 ,  0.0 ,  6.1 , 12.1 ,  3.0 , 48.5 , 21.2 , 12.1 , 24.2 ,  9.1 , 12.1 , 6.8  , 12.1 ,  6.1 ,125   ,75.5  ,100.4 ,2.01  ,2.39  ,2.30  ,2.01  ,2.38  ,2.28  , 3.8  , 0.5  , 15.2 , 69.7 ,  6.1 , 21.2 ,  6.1 ,  3.2 ,  3.0 ,.     ,  3.0 ,.     ,18.0  ,.     ,  3.0 ,  3.0 , 0.4  ,.     , 0.4  , 0.00 , 0.45 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 , 33.3 ,  3.0 , 74.6 , 26   ,351   ,335.7 ,155.8 ,111.8 , 86.9 ,222.1 , 21.2 , 27.3 , 33.3 , 39.4 , 57.6 , 63.6 ,14.9  ,29.0  , 5.2  ,50.0  ,22.9  ,5.0   ,2.1   ,3.9   ,
ZC,F,2, 65.6 ,  0.0 ,.     ,.     ,.     , 28.1 , 12.5 ,  0.0 , 46.9 ,.     ,  9.4 ,.     ,.     ,.     , 50.0 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  3.1 ,  6.3 ,  0.0 ,  3.1 ,  9.4 , 81.3 , 15.6 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  3.1 ,.     , 1.9  ,.     ,48.0  ,155   ,57.9  ,24.3  ,  3.1 ,  0.0 ,  0.0 ,  3.1 ,  9.4 ,  3.1 , 34.4 ,  9.4 ,  6.3 , 12.5 , 15.6 ,  0.0 ,  .   ,  9.4 ,  3.1 ,124   ,78.3  ,101.1 ,1.76  ,2.08  ,2.17  ,1.81  ,2.14  ,2.24  , 5.3  , 0.7  , 12.5 , 50.0 ,  6.3 ,  3.1 ,  6.3 ,  3.1 ,  3.1 ,.     ,  3.1 ,.     ,15.0  ,.     ,  3.1 ,  3.1 , 0.9  ,.     , 0.9  , 0.00 , 1.08 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 , 53.1 ,  6.3 , 44.3 , 13   ,282   ,300.9 ,298.1 , 72.5 , 65.4 ,174.3 , 25.0 , 28.1 , 28.1 , 46.9 , 53.1 , 68.8 ,15.5  ,29.5  , 4.2  ,50.0  ,20.8  ,4.3   ,2.1   ,3.4   ,
ZC,F,3, 67.7 ,  0.0 ,.     ,.     ,.     , 32.3 , 10.8 ,  0.0 , 58.3 ,.     , 18.4 ,.     ,.     ,.     , 59.9 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  6.1 , 16.8 ,  7.6 ,  3.1 , 27.4 , 72.5 , 16.9 , 98.5 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  7.6 ,.     , 1.9  ,.     ,48.8  ,155   ,58.9  ,24.8  ,  7.6 ,  0.0 ,  0.0 ,  4.6 , 10.8 ,  3.1 , 41.5 , 15.3 ,  9.2 , 18.4 , 12.3 ,  6.0 , 6.8  , 10.8 ,  4.6 ,125   ,76.9  ,100.8 ,1.89  ,2.24  ,2.23  ,1.91  ,2.26  ,2.26  , 4.5  , 0.6  , 13.8 , 59.9 ,  6.2 , 12.2 ,  6.2 ,  3.2 ,  3.1 ,.     ,  3.1 ,.     ,16.5  ,.     ,  3.1 ,  3.1 , 0.7  ,.     , 0.7  , 0.00 , 0.77 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 , 43.2 ,  4.7 , 59.4 , 20   ,317   ,318.3 ,227.0 , 92.2 , 76.2 ,198.2 , 23.1 , 27.7 , 30.7 , 43.1 , 55.4 , 66.2 ,15.2  ,29.3  , 4.7  ,50.0  ,21.9  ,4.7   ,2.1   ,3.6   ,
ZC,T,1,.     ,.     ,4.6   , 21.7 ,  0.0 ,.     ,.     ,.     ,.     ,  8.3 ,.     ,  8.3 , 26.7 , 21.7 ,.     ,.     , 87.1 ,100.0 , 98.4 , 98.4 ,100.0 , 95.2 , 95.2 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZC,T,2,.     ,.     ,4.4   , 10.8 ,  1.5 ,.     ,.     ,.     ,.     , 12.3 ,.     , 12.3 , 44.6 , 13.8 ,.     ,.     , 84.6 ,100.0 ,100.0 , 96.7 , 76.9 , 96.9 , 98.5 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  3.1 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZC,T,3, 68.1 ,  1.5 ,4.5   , 16.3 ,  0.8 , 31.9 ,  7.1 ,  0.0 , 74.4 , 10.3 , 28.5 , 10.3 , 35.6 , 17.8 , 71.2 , 98.5 , 85.8 ,100.0 , 99.2 , 97.6 , 88.5 , 96.1 , 96.9 ,  3.9 , 17.3 ,  3.8 ,  7.3 , 27.5 , 74.9 , 12.4 , 96.8 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.8 , 10.3 ,.     ,.     ,  1.6 ,49.2  ,160   ,61.7  ,24.2  , 13.3 ,  4.7 ,  0.0 ,  7.0 ,  7.8 ,  2.4 , 35.7 , 13.2 ,  6.2 , 16.2 , 13.2 ,  8.4 , 9.1  ,  8.5 ,  2.3 ,124   ,78.4  ,101.3 ,2.28  ,2.72  ,2.54  ,2.31  ,2.76  ,2.59  , 5.6  , 0.7  , 13.2 , 48.1 ,  3.9 , 12.5 ,  3.9 , 30.3 , 25.4 ,.     ,.     ,.     ,.     ,.     ,.     , 29.4 , 4.8  ,.     ,.     , 0.06 , 5.54 ,.     ,.     ,  0.0 ,  0.8 ,  0.0 , 47.7 , 11.1 , 61.0 , 26   ,297   ,285.6 ,239.5 ,105.3 , 77.4 ,174.7 , 27.6 , 27.3 , 36.9 , 45.3 , 61.9 , 73.6 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZD,M,1,  0.0 ,  0.0 ,.     ,.     ,.     , 21.2 ,  0.0 ,  0.0 , 66.7 ,.     , 26.5 ,.     ,.     ,.     , 75.8 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  3.0 ,  0.0 ,  0.0 ,  3.0 ,  3.0 , 87.9 ,  9.1 , 90.9 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  6.1 ,  6.1 , 1.3  ,.     ,.     ,49.0  ,165   ,65.1  ,23.9  ,  3.0 ,  9.1 ,  0.0 ,  3.0 ,  6.1 ,  3.0 , 18.2 ,  3.0 ,  0.0 ,  9.1 ,  6.1 ,  3.0 , 0.0  ,  0.0 ,  0.0 ,125   ,80.5  ,102.9 ,2.66  ,3.29  ,2.42  ,2.66  ,3.30  ,2.40  , 3.3  , 1.1  ,  3.0 , 21.2 , 12.1 ,  9.1 ,  6.1 , 81.8 , 72.7 , 72.7 ,.     ,20.2  ,.     , 63.6 ,.     , 81.8 ,12.0  ,12.0  ,.     , 0.00 ,13.85 , 0.00 ,.     ,  0.0 ,  0.0 ,  0.0 , 33.3 , 18.2 , 57.3 , 60   ,344   ,260.7 ,189.9 ,123.5 , 63.3 ,108.8 ,  6.1 , 39.4 , 42.4 , 12.1 , 63.6 , 66.7 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZD,M,2,  0.0 ,  0.0 ,.     ,.     ,.     , 60.6 ,  0.0 ,  0.0 , 72.7 ,.     ,  6.1 ,.     ,.     ,.     , 72.7 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  0.0 , 24.2 ,  0.0 ,  0.0 , 24.2 ,100.0 ,  0.0 , 51.5 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  6.1 , 51.5 , 1.0  ,.     ,.     ,49.1  ,166   ,63.2  ,22.9  ,  6.1 ,  6.1 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  3.0 ,  0.0 ,  0.0 ,  3.0 ,  3.0 ,  3.0 , 2.0  ,  0.0 ,  0.0 ,117   ,73.4  , 95.4 ,2.48  ,3.04  ,3.21  ,2.54  ,2.98  ,3.24  , 2.2  , 0.0  ,  0.0 ,  9.1 ,  0.0 ,  3.0 ,  3.0 , 78.8 , 75.8 , 75.8 ,.     ,20.5  ,.     , 66.7 ,.     , 78.8 ,10.2  ,10.2  ,.     , 0.00 ,11.79 , 0.00 ,.     ,  0.0 ,  0.0 ,  0.0 , 18.2 , 12.1 , 48.2 , 53   ,335   ,271.8 ,175.5 ,128.2 , 91.6 ,160.0 , 12.1 ,  6.1 , 12.1 ,  9.1 , 93.9 , 93.9 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZD,M,3,  0.0 ,  0.0 ,.     ,.     ,.     , 40.9 ,  0.0 ,  0.0 , 69.7 ,.     , 16.3 ,.     ,.     ,.     , 74.3 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  1.5 , 12.1 ,  0.0 ,  1.5 , 13.6 , 94.0 ,  4.5 , 71.2 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  6.1 , 28.8 , 1.2  ,.     ,.     ,49.1  ,166   ,64.2  ,23.4  ,  4.5 ,  7.6 ,  0.0 ,  1.5 ,  3.0 ,  1.5 , 10.6 ,  1.5 ,  0.0 ,  6.0 ,  4.5 ,  3.0 , 1.0  ,  0.0 ,  0.0 ,121   ,77.0  , 99.2 ,2.57  ,3.17  ,2.81  ,2.60  ,3.14  ,2.82  , 2.8  , 0.6  ,  1.5 , 15.2 ,  6.0 ,  6.0 ,  4.5 , 80.3 , 74.3 , 74.3 ,.     ,20.4  ,.     , 65.2 ,.     , 80.3 ,11.1  ,11.1  ,.     , 0.00 ,12.82 , 0.00 ,.     ,  0.0 ,  0.0 ,  0.0 , 25.8 , 15.2 , 52.8 , 57   ,340   ,266.3 ,182.7 ,125.8 , 77.5 ,134.4 ,  9.1 , 22.8 , 27.3 , 10.6 , 78.8 , 80.3 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZD,F,1, 15.2 ,  3.0 ,.     ,.     ,.     , 18.2 ,  3.0 ,  0.0 , 54.5 ,.     ,  6.1 ,.     ,.     ,.     , 51.5 , 97.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     , 12.1 ,  0.0 ,  0.0 ,  9.1 ,  9.1 , 90.9 ,  6.1 , 87.9 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 15.2 , 24.2 ,.     , 2.0  ,.     ,48.3  ,152   ,55.4  ,23.9  , 12.1 ,  0.0 ,  0.0 ,  0.0 ,  9.1 ,  9.1 , 15.2 ,  3.0 ,  0.0 ,  9.1 ,  3.0 ,  3.0 ,10.0  ,  6.1 ,  6.1 ,116   ,73.6  , 95.0 ,2.13  ,2.56  ,2.14  ,2.11  ,2.55  ,2.12  , 1.5  , 1.2  ,  3.0 , 24.2 ,  3.0 ,  9.1 ,  9.1 ,  6.5 ,  6.1 ,.     ,  6.1 ,.     ,20.0  ,.     ,  6.1 ,  6.1 , 0.9  ,.     , 0.9  , 0.00 , 1.05 ,.     , 0.00 ,  3.0 ,  0.0 ,  0.0 , 27.3 , 12.1 , 58.4 , 45   ,310   ,307.6 ,228.4 ,116.6 , 75.0 ,184.1 , 15.2 , 45.5 , 48.5 , 42.4 , 48.5 , 60.6 ,15.3  ,28.5  , 5.5  ,50.0  ,24.3  ,4.5   ,1.6   ,3.7   ,
ZD,F,2, 15.2 ,  0.0 ,.     ,.     ,.     , 51.5 ,  0.0 ,  0.0 , 54.5 ,.     ,  0.0 ,.     ,.     ,.     , 60.6 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  0.0 , 39.4 ,  0.0 ,  0.0 , 39.4 ,100.0 ,  0.0 , 57.6 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 15.2 , 48.5 ,.     , 1.9  ,.     ,50.1  ,156   ,58.8  ,24.1  ,  9.1 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  9.1 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  .   ,  0.0 ,  0.0 ,118   ,72.6  , 95.4 ,1.99  ,2.21  ,2.82  ,2.04  ,2.26  ,2.83  , 2.6  , 0.1  ,  0.0 , 27.3 ,  0.0 , 12.1 ,  0.0 ,  3.0 ,  3.0 ,.     ,  3.0 ,.     ,20.0  ,.     ,  3.0 ,  3.0 , 0.3  ,.     , 0.3  , 0.00 , 0.35 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 , 57.6 , 33.3 , 59.7 , 62   ,354   ,275.4 ,197.8 ,114.5 ,101.0 ,175.9 ,  6.1 , 12.1 , 15.2 ,  0.0 , 66.7 , 69.7 ,16.5  ,29.7  , 5.3  ,52.0  ,22.4  ,4.8   ,1.8   ,4.4   ,
ZD,F,3, 15.2 ,  1.5 ,.     ,.     ,.     , 34.9 ,  1.5 ,  0.0 , 54.5 ,.     ,  3.0 ,.     ,.     ,.     , 56.1 , 98.5 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  6.0 , 19.7 ,  0.0 ,  4.5 , 24.3 , 95.5 ,  3.0 , 72.8 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 15.2 , 36.4 ,.     , 1.9  ,.     ,49.2  ,154   ,57.1  ,24.0  , 10.6 ,  0.0 ,  0.0 ,  0.0 ,  4.5 ,  4.5 , 12.2 ,  1.5 ,  0.0 ,  4.5 ,  1.5 ,  1.5 ,10.0  ,  3.0 ,  3.0 ,117   ,73.1  , 95.2 ,2.06  ,2.39  ,2.48  ,2.08  ,2.40  ,2.48  , 2.1  , 0.7  ,  1.5 , 25.8 ,  1.5 , 10.6 ,  4.5 ,  4.8 ,  4.5 ,.     ,  4.5 ,.     ,20.0  ,.     ,  4.5 ,  4.5 , 0.6  ,.     , 0.6  , 0.00 , 0.70 ,.     , 0.00 ,  1.5 ,  0.0 ,  0.0 , 42.5 , 22.7 , 59.1 , 54   ,332   ,291.5 ,213.1 ,115.5 , 88.0 ,180.0 , 10.7 , 28.8 , 31.9 , 21.2 , 57.6 , 65.2 ,15.9  ,29.1  , 5.4  ,51.0  ,23.4  ,4.7   ,1.7   ,4.1   ,
ZD,T,1,.     ,.     ,5.7   , 10.4 , 35.8 ,.     ,.     ,.     ,.     ,  9.1 ,.     , 16.4 , 47.8 , 17.9 ,.     ,.     , 84.8 ,100.0 ,100.0 , 98.3 , 20.9 , 80.6 , 83.6 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  1.5 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZD,T,2,.     ,.     ,6.0   ,  9.2 , 21.9 ,.     ,.     ,.     ,.     , 15.4 ,.     , 23.1 , 58.5 ,  9.2 ,.     ,.     , 92.3 ,100.0 , 96.9 , 87.7 , 98.5 , 95.4 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  4.5 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZD,T,3,  7.6 ,  0.8 ,5.9   ,  9.8 , 28.8 , 37.9 ,  0.8 ,  0.0 , 62.1 , 12.3 ,  9.7 , 19.8 , 53.1 , 13.5 , 65.2 , 99.3 , 88.5 ,100.0 , 98.5 , 93.0 , 59.7 , 88.0 , 91.8 ,  3.8 , 15.9 ,  0.0 ,  3.0 , 18.9 , 94.7 ,  3.8 , 72.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 10.7 , 32.6 ,.     ,.     ,  3.0 ,49.1  ,160   ,60.6  ,23.7  ,  7.6 ,  3.8 ,  0.0 ,  0.8 ,  3.8 ,  3.0 , 11.4 ,  1.5 ,  0.0 ,  5.3 ,  3.0 ,  2.3 , 5.5  ,  1.5 ,  1.5 ,119   ,75.0  , 97.2 ,2.32  ,2.78  ,2.65  ,2.34  ,2.77  ,2.65  , 2.4  , 0.6  ,  1.5 , 20.4 ,  3.8 ,  8.3 ,  4.5 , 42.5 , 39.4 ,.     ,.     ,.     ,.     ,.     ,.     , 42.4 , 5.8  ,.     ,.     , 0.00 , 6.76 ,.     ,.     ,  0.8 ,  0.0 ,  0.0 , 34.1 , 18.9 , 55.9 , 55   ,336   ,278.9 ,197.9 ,120.7 , 82.7 ,157.2 ,  9.9 , 25.8 , 29.6 , 15.9 , 68.2 , 72.7 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZE,M,1, 12.5 ,  5.0 ,.     ,.     ,.     , 34.2 ,  0.0 ,  0.0 , 94.7 ,.     , 35.0 ,.     ,.     ,.     , 84.2 , 97.4 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  0.0 , 10.5 ,  0.0 ,  5.3 , 15.8 , 84.2 , 13.2 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  7.9 , 21.1 , 0.9  ,.     ,.     ,48.6  ,162   ,65.4  ,24.8  , 26.3 , 13.2 ,  0.0 ,  2.6 ,  0.0 ,  0.0 , 23.7 ,  2.6 ,  2.6 , 21.1 , 13.2 , 15.8 ,  .   ,  2.6 ,  0.0 ,121   ,79.0  ,100.1 ,2.66  ,3.37  ,2.90  ,2.62  ,3.39  ,2.86  , 2.1  , 0.5  , 15.8 , 42.1 ,  5.3 , 18.4 ,  2.6 , 81.1 , 65.8 , 65.8 ,.     ,22.7  ,.     , 50.0 ,.     , 76.3 ,12.7  ,12.7  ,.     , 0.00 ,14.70 , 0.00 ,.     ,  0.0 ,  0.0 ,  0.0 , 47.4 , 23.7 , 61.1 , 41   ,289   ,288.3 ,180.4 ,131.8 , 83.9 ,131.5 , 15.8 , 50.0 , 55.3 , 34.2 , 73.7 , 78.9 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZE,M,2,  2.9 ,  2.9 ,.     ,.     ,.     , 51.5 ,  0.0 ,  3.0 , 72.7 ,.     , 20.6 ,.     ,.     ,.     , 72.7 , 97.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  9.1 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 87.9 ,  3.0 , 97.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  9.1 , 12.1 , 0.8  ,.     ,.     ,48.8  ,164   ,64.3  ,23.9  ,  3.0 ,  9.1 ,  0.0 ,  0.0 ,  6.1 ,  0.0 , 15.2 ,  3.0 ,  0.0 ,  9.1 ,  6.1 ,  3.0 ,  .   ,  6.1 ,  0.0 ,125   ,82.8  ,104.0 ,2.28  ,3.06  ,2.65  ,2.27  ,3.05  ,2.74  , 1.4  , 0.4  ,  3.0 , 24.2 ,  3.0 , 12.1 ,  3.0 , 63.6 , 54.5 , 54.5 ,.     ,22.9  ,.     , 42.4 ,.     , 63.6 ,10.8  ,10.8  ,.     , 0.00 ,12.52 , 0.00 ,.     ,  0.0 ,  0.0 ,  0.0 , 27.3 ,  6.1 , 50.3 , 44   ,185   ,208.1 ,102.9 , 64.2 , 73.2 , 76.6 ,  0.0 , 24.2 , 24.2 , 15.2 , 57.6 , 75.8 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZE,M,3,  7.7 ,  4.0 ,.     ,.     ,.     , 42.9 ,  0.0 ,  1.5 , 83.7 ,.     , 27.8 ,.     ,.     ,.     , 78.5 , 97.2 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  4.5 ,  5.3 ,  0.0 ,  2.6 ,  7.9 , 86.1 ,  8.1 , 98.5 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  8.5 , 16.6 , 0.9  ,.     ,.     ,48.7  ,163   ,64.9  ,24.4  , 14.7 , 11.2 ,  0.0 ,  1.3 ,  3.0 ,  0.0 , 19.4 ,  2.8 ,  1.3 , 15.1 ,  9.7 ,  9.4 ,.     ,  4.3 ,  0.0 ,123   ,80.9  ,102.0 ,2.47  ,3.22  ,2.77  ,2.45  ,3.22  ,2.80  , 1.8  , 0.5  ,  9.4 , 33.1 ,  4.2 , 15.3 ,  2.8 , 72.3 , 60.1 , 60.1 ,.     ,22.8  ,.     , 46.2 ,.     , 70.0 ,11.8  ,11.8  ,.     , 0.00 ,13.61 , 0.00 ,.     ,  0.0 ,  0.0 ,  0.0 , 37.4 , 14.9 , 55.7 , 43   ,237   ,248.2 ,141.7 , 98.0 , 78.6 ,104.0 ,  7.9 , 37.1 , 39.8 , 24.7 , 65.7 , 77.4 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
ZE,F,1, 25.0 ,  0.0 ,.     ,.     ,.     , 33.3 ,  0.0 ,  0.0 , 52.8 ,.     ,  5.6 ,.     ,.     ,.     , 52.8 ,100.0 ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,  0.0 , 25.0 ,  0.0 ,  2.8 , 27.8 , 94.4 ,  0.0 ,100.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  5.6 ,  8.3 ,.     , 1.7  ,.     ,48.5  ,152   ,59.7  ,25.7  ,  8.3 ,  0.0 ,  0.0 ,  0.0 ,  2.8 ,  0.0 , 27.8 , 11.1 ,  8.3 ,  8.3 ,  0.0 ,  0.0 ,  .   ,  8.3 ,  2.8 ,118   ,77.4  , 97.8 ,1.75  ,1.83  ,1.73  ,1.72  ,1.84  ,1.78  , 1.1  , 0.2  , 13.9 , 30.6 ,  2.8 , 11.1 ,  2.8 ,  2.9 ,  0.0 ,.     ,  0.0 ,.     ,18.0  ,.     ,  0.0 ,  2.8 , 0.1  ,.     , 0.1  , 0.00 , 0.06 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 , 38.9 , 19.4 , 50.5 , 33   ,317   ,289.2 ,196.8 ,119.5 , 68.9 , 94.7 ,  5.6 , 16.7 , 16.7 , 13.9 , 38.9 , 50.0 ,15.4  ,30.1  , 5.2  ,50.0  ,21.4  ,6.1   ,2.6   ,4.3   ,
